series_key,backend,baseline,dataset,index,series,type,period,n,h,backend_status,baseline_status,max_abs_forecast_diff,mean_abs_forecast_diff,relative_forecast_diff,backend_elapsed_seconds,baseline_elapsed_seconds,elapsed_diff,time_ratio_backend_over_baseline,backend_smape,baseline_smape,smape_diff,backend_mase,baseline_mase,mase_diff,backend_mae,baseline_mae,mae_diff,backend_rmse,baseline_rmse,rmse_diff
M4:47029,statsforecast,aeon,M4,47029,T29,monthly,12,365,18,ok,ok,2.806170529584051,1.3204674351135408,0.0001269131112358817,0.07907290000002831,0.013197799969930202,0.06587510003009811,5.991369787403021,6.882927185971031,6.870255560669616,0.01267162530141519,1.4722359287317288,1.4694191656021225,0.0028167631296063256,690.167937893338,688.8474704582245,1.3204674351135282,770.0040309374039,768.7985553293415,1.2054756080623292
M4:47030,statsforecast,aeon,M4,47030,T30,monthly,12,365,18,ok,ok,1.497411629517046,0.5846750461892801,0.00022752898426605343,0.07806610001716763,0.029060699976980686,0.04900540004018694,2.6863117570810298,7.535572984056194,7.540886201061284,-0.005313217005089577,1.1240136873369475,1.1247738516584442,-0.0007601643214967257,189.56602283053928,189.6942252970637,-0.1282024665244137,216.55142109070482,216.66472218599475,-0.11330109528992693
M4:47031,statsforecast,aeon,M4,47031,T31,monthly,12,365,18,ok,ok,0.4753063629641474,0.16584633427075662,2.953844818153691e-05,0.0993721000268124,0.02421540004434064,0.07515669998247176,4.103673688844821,7.973434504141362,7.974473189622781,-0.001038685481419499,0.9001257852860158,0.9002525436271132,-0.00012675834109732165,421.40191866556796,421.46126171408235,-0.05934304851439265,478.92192236546884,478.96956953779573,-0.047647172326890086
M4:47032,statsforecast,aeon,M4,47032,T32,monthly,12,365,18,ok,ok,0.00047096734033402754,0.00020412848476149116,5.263333779112825e-08,0.10323609999613836,0.012854100030381233,0.09038199996575713,8.031375183959614,10.354357830520662,10.354352592930951,5.2375897112710845e-06,1.1509277339109445,1.1509271074391023,6.264718421800097e-07,375.01627135806615,375.0160672295814,0.0002041284847678071,434.07201516977636,434.0718072438815,0.00020792589486973156
M4:47033,statsforecast,aeon,M4,47033,T33,monthly,12,365,18,ok,ok,0.0017606946967134718,0.0009382628353099184,4.55675096763285e-08,0.06939570000395179,0.008746400009840727,0.06064929999411106,7.934201491570644,6.154126502543685,6.154129458232031,-2.9556883465176043e-06,1.307166687642737,1.3071673521844382,-6.645417012229871e-07,1232.7411341349289,1232.7417608399223,-0.0006267049934649549,1397.4848564326917,1397.485563824707,-0.0007073920153288782
M4:47034,statsforecast,aeon,M4,47034,T34,monthly,12,365,18,ok,ok,0.45629915783956676,0.20018162346862786,4.258141165936756e-05,0.08141260000411421,0.008860200003255159,0.07255240000085905,9.188573618451496,6.089783376851603,6.089221807503558,0.0005615693480454098,0.7814574486335321,0.7813786976832555,7.875095027654044e-05,284.4376714918349,284.40900743985924,0.02866405197568156,366.2019303299251,366.1999729788755,0.0019573510496115887
M4:47035,statsforecast,aeon,M4,47035,T35,monthly,12,365,18,ok,ok,0.021968824563373346,0.010430952257744744,4.403031867282618e-06,0.07029160001548007,0.007923699973616749,0.06236790004186332,8.871057744428413,4.555300375936193,4.555143501511256,0.00015687442493739212,0.5898555261722873,0.5898353436977534,2.0182474533947392e-05,109.32648007710775,109.32273936637073,0.003740710737019981,132.06066890952425,132.05888244145373,0.0017864680705201863
M4:47036,statsforecast,aeon,M4,47036,T36,monthly,12,365,18,ok,ok,1.8380118671166201,1.0510079810795914,0.000260427600175129,0.0754054999561049,0.009088999999221414,0.06631649995688349,8.296347228800123,6.439029103121758,6.434579853628695,0.004449249493062801,1.1080108922416203,1.1071454747182745,0.0008654175233457906,251.9199303097195,251.72316697129327,0.19676333842622284,292.35515755538114,292.03420589722964,0.3209516581515004
M4:47037,statsforecast,aeon,M4,47037,T37,monthly,12,365,18,ok,ok,2.6073745739649894,1.3425418702371543,0.00011268563583293393,0.09999390004668385,0.012086200003977865,0.08790770004270598,8.273394451008043,9.43885524375398,9.4501004326217,-0.011245188867718525,1.1374197604835863,1.1388609420457525,-0.001441181562166216,1059.570627721151,1060.9131695913882,-1.3425418702372554,1119.0338052726345,1120.200622905166,-1.1668176325315471
M4:47038,statsforecast,aeon,M4,47038,T38,monthly,12,365,18,ok,ok,0.001255171214324946,0.0007341035654159592,1.1481993560131369e-07,0.06832520000170916,0.007990700018126518,0.060334499983582646,8.550590041763142,8.53987273734707,8.539862283845146,1.0453501923635145e-05,1.4370258224615304,1.4370239357402608,1.8867212696616065e-06,514.0713590727913,514.0706841305932,0.0006749421980885018,637.9549038699906,637.9542369358712,0.0006669341194083245
M4:47039,statsforecast,aeon,M4,47039,T39,monthly,12,365,18,ok,ok,0.8685801492210885,0.495020429233389,0.0001972597438917376,0.07464940001955256,0.00813839997863397,0.06651100004091859,9.172490933787019,3.128998667975704,3.1422281973812365,-0.01322952940553268,0.667316198265867,0.6701720857273598,-0.00285588746149279,78.62519831869339,78.96168755515919,-0.33648923646579476,105.71995340608895,105.87443183593237,-0.1544784298434223
M4:47040,statsforecast,aeon,M4,47040,T40,monthly,12,365,18,ok,ok,3.4878152888368277,1.922874834547656,0.00036985420193688776,0.08172750001540408,0.00971640000352636,0.07201110001187772,8.411294305065953,13.914040016817268,13.947841305796246,-0.03380128897897805,2.2926357472004417,2.298695015696263,-0.0060592684958211684,670.9655055575902,672.738818284905,-1.7733127273148739,716.9889878401286,718.6695681791052,-1.680580338976597
M4:47041,statsforecast,aeon,M4,47041,T41,monthly,12,161,18,ok,ok,0.0007443392742061405,0.00032594332626306114,6.14360810836483e-08,0.03700479998951778,0.004854200000409037,0.03215059998910874,7.6232540864405225,3.632760900495366,3.6327582233941222,2.6771012437976083e-06,0.5051305870759134,0.505130277851968,3.0922394544941056e-07,210.6801364686754,210.6800074973862,0.0001289712892003081,260.05711551268587,260.0569775609583,0.0001379517275950093
M4:47042,statsforecast,aeon,M4,47042,T42,monthly,12,161,18,ok,ok,0.0012281306326258346,0.0005891574460798034,8.793643472145673e-08,0.04257089999737218,0.015352600021287799,0.02721829997608438,2.7728788568935356,3.5392681068945024,3.539262135280147,5.9716143554489065e-06,0.4843634282511806,0.4843626326430033,7.956081773397017e-07,242.52629481951396,242.52589644942216,0.00039837009180132554,295.1146901646727,295.1141935089519,0.0004966557207808364
M4:47043,statsforecast,aeon,M4,47043,T43,monthly,12,161,18,ok,ok,0.0005828405346619547,0.0002689953550240413,3.99253065729077e-08,0.04642149998107925,0.06700929999351501,-0.020587800012435764,0.6927620492315515,4.232060660794889,4.2320573219832935,3.3388115951993314e-06,0.3003662440302974,0.30036601806769475,2.2596260262908174e-07,299.0357626809014,299.035537719207,0.0002249616944141053,397.5859249750599,397.58567506800586,0.00024990705406935376
M4:47044,statsforecast,aeon,M4,47044,T44,monthly,12,270,18,ok,ok,0.000333062348090607,0.00017181494699040437,1.3022810393256795e-07,0.05715629999758676,0.03801239997847006,0.0191439000191167,1.5036225029190387,12.904634819285807,12.904622703295036,1.211599077066694e-05,0.7918018289477444,0.7918011494658305,6.794819139566144e-07,187.90869140625,187.908530153077,0.00016125317299042763,224.89393865961245,224.89377629383708,0.00016236577536687946
M4:47045,statsforecast,aeon,M4,47045,T45,monthly,12,666,18,ok,ok,0.18262056958019457,0.08095940364671605,6.250230042652435e-05,0.195437700022012,0.05286019999766722,0.14257750002434477,3.697256159277431,9.879024396220425,9.883926708000196,-0.004902311779771296,0.5415188922607024,0.5418032231755671,-0.0002843309148646833,121.05514074696436,121.11870218389588,-0.06356143693152205,131.7808983048319,131.8318755662834,-0.05097726145149295
M4:47046,statsforecast,aeon,M4,47046,T46,monthly,12,666,18,ok,ok,0.0009218802570103435,0.00025010530458126194,7.76126633905894e-08,0.14346029999433085,0.03376880002906546,0.1096914999652654,4.248309086223135,9.808445474095716,9.808445512497528,-3.8401811508492756e-08,0.196303426904059,0.19630342650864605,3.9541295238088026e-10,320.5989147954517,320.59891414967103,6.457806875914684e-07,358.41403980247526,358.4140171996947,2.2602780575198267e-05
M4:47047,statsforecast,aeon,M4,47047,T47,monthly,12,666,18,ok,ok,0.0010093160899486975,0.00039983808998537523,7.235470260546841e-08,0.17884010000852868,0.03283570002531633,0.14600439998321235,5.446514003680231,31.44546517714466,31.44547129016847,-6.113023811593621e-06,1.5719638755935657,1.5719642442366515,-3.6864308583517413e-07,1484.8088142342037,1484.8091624384542,-0.00034820425048565085,1546.4299406208254,1546.4302969325413,-0.0003563117159046669
M4:47048,statsforecast,aeon,M4,47048,T48,monthly,12,678,18,ok,ok,0.00310865690812534,0.0014652316772930539,1.4131121266046388e-06,0.164695399987977,0.038092700007837266,0.12660269998013973,4.323542304800979,9.72466862282136,9.724577448227908,9.117459345198142e-05,0.545065490283797,0.5450603800370502,5.110246746875546e-06,102.21287409464519,102.21191580061145,0.0009582940337367063,120.79071829603082,120.78968155942995,0.0010367366008665613
M4:47049,statsforecast,aeon,M4,47049,T49,monthly,12,678,18,ok,ok,0.166244326356491,0.07311803239805512,6.303720649048943e-05,0.14413369999965653,0.028403299977071583,0.11573040002258494,5.074540638447212,4.159884344446336,4.1609363904492,-0.0010520460028633494,0.20651600155557967,0.20656680203981023,-5.080048423056205e-05,48.42056034670936,48.43247122961335,-0.011910882903990228,63.130044462318864,63.14255527218763,-0.012510809868764738
M4:47050,statsforecast,aeon,M4,47050,T50,monthly,12,678,18,ok,ok,0.34603971231763353,0.1561384164910338,0.0001803912138987061,0.13387379999039695,0.019652899994980544,0.1142208999954164,6.811910711629786,7.224236061466223,7.2194223238033715,0.004813737662851203,0.3450881949070426,0.3449885281106455,9.966679639711318e-05,66.23724370532565,66.2181133671115,0.019130338214154108,81.48456249333856,81.44879523633658,0.03576725700197869
M4:48,statsforecast,aeon,M4,48,T48,yearly,1,81,6,ok,ok,1.1317682604721995,0.6821852214520732,9.660807911292393e-05,0.0028648999868892133,0.0009086999925784767,0.0019561999943107367,3.1527456919636725,19.992956700247607,19.983414428655703,0.009542271591904239,7.190852406103286,7.18700910908102,0.0038432970222652685,1276.3763020833333,1275.6941168618812,0.6821852214520732,1304.126497680774,1303.399648371814,0.726849308960027
M4:49,statsforecast,aeon,M4,49,T49,yearly,1,81,6,ok,ok,0.00039536114354632446,0.00021551193829812595,8.363179177071328e-08,0.002345199987757951,0.0011499000247567892,0.0011952999630011618,2.0394816395051167,4.524151872195287,4.524143515501016,8.35669427168284e-06,2.0605369039718218,2.0605329920631554,3.9119086663319536e-06,113.51755371093759,113.5173381989993,0.000215511938293389,124.60668874078577,124.60645937965097,0.00022936113479943288
M4:5,statsforecast,aeon,M4,5,T5,yearly,1,31,6,ok,ok,0.0006791895975766238,0.00035968941483588424,4.4578921716924534e-08,0.001336999994236976,0.0009374000364914536,0.00039959995774552226,1.4262854087793344,1.3303373220243009,1.3303361859269305,1.1360973704022115e-06,0.5808189655172413,0.5808184136775973,5.51839643980756e-07,101.0625,101.06240397990193,9.602009806997103e-05,126.93236366040254,126.93219470629849,0.00016895410405481925
M4:50,statsforecast,aeon,M4,50,T50,yearly,1,81,6,ok,ok,0.0022862977530166972,0.0012018655118784711,6.020718029347665e-08,0.002157100010663271,0.0011874999618157744,0.0009696000488474965,1.8165053305474697,8.535255646120797,8.535261651669405,-6.005548607745936e-06,6.33294179423427,6.332946481697265,-4.687462994645841e-06,1623.7662760416667,1623.7674779071785,-0.00120186551180268,1735.7865972292964,1735.7878739402927,-0.0012767109963078838
M4:6,statsforecast,aeon,M4,6,T6,yearly,1,19,6,ok,ok,0.00018078004904964473,7.958897564700844e-05,1.7861408432996848e-08,0.0010911999852396548,0.0009204000234603882,0.0001707999617792666,1.1855714443999223,6.3884025014264845,6.38840160722149,8.942049944948849e-07,2.4053987991726298,2.405398428408309,3.707643205785871e-07,270.01403320312494,270.0139915835941,4.161953086168069e-05,282.9440972984562,282.9440669759775,3.0322478721700463e-05
M4:7,statsforecast,aeon,M4,7,T7,yearly,1,19,6,ok,ok,0.00017453830241720425,8.211486404737418e-05,2.1630742231807306e-08,0.0009076999849639833,0.0017515000072307885,-0.0008438000222668052,0.5182414965553461,15.853596569881796,15.853598719239733,-2.1493579360765125e-06,6.49232040899988,6.492321340958387,-9.319585076994485e-07,572.0383512369792,572.0384333518433,-8.21148640852698e-05,576.7902335822948,576.7903133635152,-7.978122039276059e-05
M4:8,statsforecast,aeon,M4,8,T8,yearly,1,19,6,ok,ok,0.00012808343626602436,5.578331123009169e-05,2.29574057660652e-08,0.0009279000223614275,0.000965900020673871,-3.7999998312443495e-05,0.9606584558452206,3.1103050068082108,3.1103027116783815,2.2951298292994693e-06,3.062248376287118,3.0622460812547714,2.295032346832926e-06,74.43134928385416,74.43129350054294,5.578331122535474e-05,77.30349602588007,77.30344075697896,5.52689011072971e-05
M4:9,statsforecast,aeon,M4,9,T9,yearly,1,19,6,ok,ok,0.00019966041372754262,0.0001273456889521185,5.4304786727281395e-08,0.0009385999874211848,0.0011230999953113496,-0.00018450000789016485,0.8357225459349974,4.764577094670234,4.76458224440574,-5.149735505582953e-06,5.1997626068718334,5.199768385534737,-5.7786629037437365e-06,108.88909537760416,108.88921638954714,-0.00012101194297997608,116.66494091380972,116.66506844297825,-0.00012752916853742136
M4:95001,statsforecast,aeon,M4,95001,T1,weekly,1,2179,13,ok,ok,2.7396122858845047,1.4959844751860005,4.1450535295474875e-05,0.10351400001673028,0.005405400006566197,0.09810860001016408,19.150109129941704,1.5791927229622293,1.578833985199209,0.00035873776302031146,8.803064834963855,8.800959790636503,0.002105044327352701,560.605925480768,560.4718698597499,0.1340556210180921,908.9185297763593,907.9738848581798,0.944644918179506
M4:95002,statsforecast,aeon,M4,95002,T2,weekly,1,1710,13,ok,ok,0.11480539686363045,0.062310821219853096,1.7602971488339873e-05,0.04240049998043105,0.0051303000072948635,0.03727019997313619,8.26472134575776,2.6603822910347406,2.6607648243142425,-0.00038253327950199534,7.832162518858464,7.8332707668242465,-0.0011082479657824607,94.45387725360584,94.46724244068852,-0.01336518708268386,105.00087203249785,105.00767085437532,-0.006798821877467276
M4:95003,statsforecast,aeon,M4,95003,T3,weekly,1,2178,13,ok,ok,0.021138410735147772,0.014151350696080884,1.444562393689044e-06,0.06813460000557825,0.0031349000055342913,0.06499970000004396,21.734217960794524,1.4103849127692425,1.4103466279344272,3.8284834815272006e-05,4.165106466481288,4.1649939237482485,0.00011254273303951123,138.92782451923085,138.9240706375012,0.003753881729664954,155.62760583403642,155.61901157310362,0.008594260932795805
M4:95004,statsforecast,aeon,M4,95004,T4,weekly,1,2597,13,ok,ok,0.0004046612662023108,0.00022400458174860643,1.026127653731669e-07,0.057505999982822686,0.003326700010802597,0.05417929997202009,17.286199475782862,26.38231806132836,26.382308201726804,9.859601554751407e-06,2.0617363112966753,2.0617356773755144,6.339211608974438e-07,728.5422986778844,728.5420746733029,0.00022400458158244874,944.222826037545,944.2225975440593,0.00022849348567888228
M4:95005,statsforecast,aeon,M4,95005,T5,weekly,1,1603,13,ok,ok,7.670883633181802e-05,4.342924666371591e-05,3.711598135932646e-08,0.03398349997587502,0.002173700020648539,0.03180979995522648,15.63394196671894,37.26276097742068,37.2627583679589,2.609461780878064e-06,0.8279464703258288,0.8279464262378248,4.4088004025333305e-08,584.345703125,584.345672008694,3.111630599050841e-05,678.5655676886335,678.5655294721664,3.821646703272563e-05
M4:95006,statsforecast,aeon,M4,95006,T6,weekly,1,1602,13,ok,ok,0.1759708180400139,0.10795294926215057,0.00027222353584368793,0.03374360001180321,0.0021816000225953758,0.031561999989207834,15.467363248217971,58.106873819689454,58.13017843954633,-0.023304619856872932,1.673998650653274,1.674474727813241,-0.0004760771599670033,379.5878201998197,379.6957731490818,-0.10795294926208499,459.4506752358372,459.5607293595799,-0.11005412374271373
M4:95007,statsforecast,aeon,M4,95007,T7,weekly,1,1603,13,ok,ok,0.00018095352106684004,9.351305582710596e-05,4.050192270436853e-08,0.030282999970950186,0.0025950000272132456,0.02768799994373694,11.669749384731572,42.4564223697815,42.45641965680878,2.712972722918039e-06,0.8046740520879104,0.8046740151874827,3.690042771342661e-08,1427.936298076923,1427.9362325951793,6.54817438316968e-05,1997.3185408783356,1997.318477045401,6.383293452927319e-05
M4:95008,statsforecast,aeon,M4,95008,T8,weekly,1,1623,13,ok,ok,0.0003250071390539233,0.0001583230473443109,6.319800499016657e-08,0.034498299995902926,0.0023030999582260847,0.03219520003767684,14.979071955901789,53.41301975323926,53.41301392696335,5.826275909726064e-06,2.550252310550719,2.550252120868051,1.896826677949548e-07,2128.6273662860576,2128.6272079630103,0.0001583230473443109,2593.613294867764,2593.613180359358,0.00011450840611360036
M4:95009,statsforecast,aeon,M4,95009,T9,weekly,1,1603,13,ok,ok,0.0004338559238021844,0.00023049206972175924,3.2548295125272956e-08,0.03378220001468435,0.006196899979840964,0.027585300034843385,5.45146768942224,17.723887279212384,17.72388457172041,2.7074919728420355e-06,1.3338886231601594,1.3338884401424345,1.830177249750875e-07,1425.5813927283655,1425.5811971298283,0.00019559853717510123,1682.6383128527834,1682.6380869248335,0.00022592794994125143
M4:95010,statsforecast,aeon,M4,95010,T10,weekly,1,934,13,ok,ok,2.243709503228274,1.2380415159772942,0.00024568708628110983,0.0198876999784261,0.004554099985398352,0.015333599993027747,4.3669879981096855,6.819435195495386,6.843947473403527,-0.024512277908141478,6.0896666257301115,6.110542826863061,-0.020876201132949745,361.1413807091345,362.3794222251118,-1.2380415159772724,429.99125176266807,431.3164486103415,-1.3251968476734532
M4:95011,statsforecast,aeon,M4,95011,T11,weekly,1,934,13,ok,ok,0.036594062895858315,0.021769360945156153,7.144398173191294e-05,0.021082599996589124,0.0036131999804638326,0.01746940001612529,5.834883236626918,8.996527481736575,8.99307374328441,0.0034537384521637904,0.24067235573499599,0.24058447086558685,8.788486940913831e-05,29.76371807391827,29.75284943689484,0.010868637023428107,35.95424333767042,35.94096040135352,0.01328293631689803
M4:95012,statsforecast,aeon,M4,95012,T12,weekly,1,457,13,ok,ok,8.105308461381355e-05,5.443994354419164e-05,5.2644456712669876e-08,0.00972069997806102,0.004207199963275343,0.005513500014785677,2.310491553268927,3.537932886314908,3.5379301393229943,2.7469919139377907e-06,2.939656224380825,2.9396539932189962,2.231161828625261e-06,37.3516845703125,37.35165622085716,2.834945534146982e-05,40.11132328689064,40.11130182250263,2.14643880056542e-05
M4:95013,statsforecast,aeon,M4,95013,T13,weekly,1,721,13,ok,ok,0.0003286157270849799,0.0001457032002550617,5.824064371683414e-08,0.01607830001739785,0.0021720999502576888,0.013906200067140162,7.402191605174702,4.355772958818866,4.3557742185208985,-1.2597020324633945e-06,4.746670994249872,4.746672392828309,-1.3985784370618148e-06,106.61388942307688,106.61392083622664,-3.1413149756076564e-05,115.89993439952268,115.89996418274946,-2.9783226779045435e-05
M4:95014,statsforecast,aeon,M4,95014,T14,weekly,1,721,13,ok,ok,0.00032447962803416885,0.00017178062940869355,6.984672252098884e-08,0.015220300003420562,0.002810399979352951,0.01240990002406761,5.415705990335507,2.9015626044659113,2.901561897938618,7.065272931150446e-07,2.4975499660269675,2.4975493623479306,6.036790369812195e-07,70.33508984374997,70.33507284316144,1.7000588528048866e-05,80.72061092814624,80.72057748687355,3.344127269144792e-05
M4:95015,statsforecast,aeon,M4,95015,T15,weekly,1,721,13,ok,ok,0.0003279128959547961,0.0001482816279139325,3.290695442145123e-08,0.01397900003939867,0.00299429998267442,0.01098470005672425,4.668536926922413,12.58732551015465,12.587327899660666,-2.3895060152767655e-06,5.468305456192723,5.468306505754994,-1.0495622717598962e-06,563.1646018629807,563.1647099542942,-0.00010809131345013157,659.5202459984864,659.520366921154,-0.00012092266763374937
M4:95016,statsforecast,aeon,M4,95016,T16,weekly,1,721,13,ok,ok,0.0007145463514461881,0.00046863069823862484,1.0202720595489724e-07,0.013531100004911423,0.001727700000628829,0.011803400004282594,7.83185738263965,13.285675001074663,13.28568397351804,-8.972443376720207e-06,5.933232924506878,5.933237049849348,-4.125342470295834e-06,594.5649038461538,594.5653172436861,-0.0004133975322702099,680.9617943637786,680.9621093627463,-0.0003149989677240228
M4:95017,statsforecast,aeon,M4,95017,T17,weekly,1,721,13,ok,ok,0.6655865956327034,0.36001287035623347,2.913163904047533e-05,0.016932400001678616,0.003771200019400567,0.013161199982278049,4.4899236090824015,0.9038040294281793,0.9041676352100586,-0.0003636057818793281,3.073978872658004,3.0752454178736173,-0.0012665452156133128,110.58156550480774,110.62712748116708,-0.045561976359337564,130.23539181206962,130.2978464831656,-0.0624546710959919
M4:95018,statsforecast,aeon,M4,95018,T18,weekly,1,721,13,ok,ok,0.000843108537083026,0.00041744947352876456,9.594794827580137e-08,0.017662499973084778,0.013279200007673353,0.004383299965411425,1.330087653087426,5.644840581857563,5.6448329669726665,7.6148848968671246e-06,7.592267252654968,7.592256515635578,1.0737019390028024e-05,234.9308999399039,234.93056769954092,0.000332240362979519,299.2745540987054,299.27410256279785,0.0004515359075298875
M4:95019,statsforecast,aeon,M4,95019,T19,weekly,1,1602,13,ok,ok,0.0002467849490130902,0.00018848666966802668,9.975274302989095e-08,0.04023350001079962,0.0170592000358738,0.023174299974925816,2.3584634640658746,55.54329264950396,55.54328388953695,8.759967009552838e-06,1.1119750498130958,1.1119749277060555,1.2210704025683583e-07,1716.465106670673,1716.4649181840034,0.00018848666968551697,2294.7318529299846,2294.7317154803304,0.0001374496541757253
M4:95020,statsforecast,aeon,M4,95020,T20,weekly,1,1602,13,ok,ok,8.959979641076643e-05,5.0423768943101793e-05,1.2699489815145484e-08,0.03049730003112927,0.01396569999633357,0.0165316000347957,2.183728709562411,12.28689021548911,12.286889994464643,2.210244680611595e-07,0.8509355365059332,0.8509355204218756,1.6084057641307936e-08,461.51108022836536,461.51107150505965,8.72330571155544e-06,589.9431347432278,589.9431331163069,1.6269209481833968e-06
M4:95021,statsforecast,aeon,M4,95021,T21,weekly,1,1602,13,ok,ok,0.11883323890333486,0.08204617635823734,4.7381248032193064e-05,0.034910099988337606,0.012061199988238513,0.022848900000099093,2.89441349305046,40.538545808652536,40.53493609556108,0.0036097130914569675,1.1951783778733294,1.1950946967842733,8.368108905609795e-05,937.688730093149,937.6230772871893,0.06565280595975764,1113.7046149641837,1113.6404494194223,0.06416554476140846
M4:95022,statsforecast,aeon,M4,95022,T22,weekly,1,1607,13,ok,ok,0.0002781237712952134,0.00010965163182145961,3.351837318391209e-08,0.029892300022765994,0.005940500006545335,0.02395180001622066,5.031950170832454,13.975113941860767,13.975112149110242,1.7927505258086285e-06,0.4323753520361215,0.4323753022675851,4.976853640314971e-08,504.5922663762019,504.59220829514237,5.808105953519771e-05,649.9013487247058,649.9012898490212,5.8875684658232785e-05
M4:95023,statsforecast,aeon,M4,95023,T23,weekly,1,1602,13,ok,ok,0.009914674602441664,0.005172338810666588,7.084358238564105e-06,0.028433099971152842,0.004908300004899502,0.02352479996625334,5.792861060401913,10.009626945704204,10.009465263031991,0.00016168267221239319,0.4994618506885064,0.49945379770395604,8.052984550366293e-06,72.25728008563702,72.25611505819923,0.0011650274377927872,99.35131626084278,99.35038969655324,0.0009265642895428527
M4:95024,statsforecast,aeon,M4,95024,T24,weekly,1,1602,13,ok,ok,0.0005469019642987405,0.0002951590612121016,5.170721226811346e-08,0.030034299998078495,0.00269660004414618,0.027337699953932315,11.137840060218572,33.583350115888166,33.583352700824726,-2.584936559912876e-06,1.3979946925889197,1.39799476867063,-7.608171026518562e-08,2861.7152193509614,2861.7153750913153,-0.00015574035387544427,4649.051582995046,4649.0518019007095,-0.0002189056631323183
M4:95025,statsforecast,aeon,M4,95025,T25,weekly,1,1602,13,ok,ok,0.00010732298596849432,5.2329635274453234e-05,4.365226751592135e-08,0.038315200014039874,0.0031125000095926225,0.03520270000444725,12.31010438424215,57.63669490961848,57.63669160473731,3.3048811687308444e-06,3.010232269697773,3.0102321484067773,1.2129099546953626e-07,1061.993398813101,1061.9933560223046,4.279079644220474e-05,1204.0067927125954,1204.0067658643313,2.6848264042200753e-05
M4:95026,statsforecast,aeon,M4,95026,T26,weekly,1,1602,13,ok,ok,0.00012329974151725764,5.193190026357815e-05,2.1854222312810825e-08,0.03748719999566674,0.0030949999927543104,0.03439220000291243,12.11218096395084,54.88890162786486,54.8889000556427,1.5722221604619335e-06,1.5646580628376927,1.5646580299263502,3.291134254013173e-08,2022.632793719952,2022.6327511754737,4.254447821949725e-05,2378.0466429363223,2378.0465916497287,5.128659358888399e-05
M4:95027,statsforecast,aeon,M4,95027,T27,weekly,1,1602,13,ok,ok,7.291576503121178e-05,4.1104610755400456e-05,2.4158854315760682e-08,0.029211700020823628,0.005929000035393983,0.023282699985429645,4.926918510109691,47.85005066607741,47.850050405211874,2.6086553361892584e-07,1.670060959013155,1.6700609544767462,4.536408804156622e-09,1183.717510516827,1183.7175073014794,3.2153475331142545e-06,1413.7839423719104,1413.783959827026,-1.745511553963297e-05
M4:95028,statsforecast,aeon,M4,95028,T28,weekly,1,1602,13,ok,ok,0.00024408710487477947,9.697437844107089e-05,2.6316438387259552e-08,0.04065390001051128,0.005780300009064376,0.0348736000014469,7.033181659560901,35.529653468135514,35.529654778373086,-1.310237571772177e-06,1.2609912696646142,1.260991309338291,-3.96736767882544e-08,1711.0225923978364,1711.0226462305304,-5.383269399317214e-05,2363.482818763298,2363.482896903857,-7.814055925337016e-05
M4:95029,statsforecast,aeon,M4,95029,T29,weekly,1,1602,13,ok,ok,0.24488658186680823,0.14345704191543973,0.0002315842464758611,0.035572800028603524,0.004933700023684651,0.030639100004918873,7.210166783110696,62.87112903274587,62.89078952325163,-0.01966049050575691,2.0517792836752013,2.0522315060980305,-0.0004522224228291627,650.8792395958534,651.0226966377687,-0.14345704191532604,761.0178399347853,761.165073101591,-0.14723316680567677
M4:95030,statsforecast,aeon,M4,95030,T30,weekly,1,1602,13,ok,ok,0.00017456863861298189,8.692602323907732e-05,2.477426225891369e-08,0.03725360002135858,0.0030821000109426677,0.03417150001041591,12.087083446057441,30.909524201956426,30.909522814556098,1.3874003279568115e-06,1.8617096738619383,1.8617096072864359,6.657550244426602e-08,1415.2970440204326,1415.2969934088292,5.061160345576354e-05,1857.6560369093515,1857.655983315319,5.359403257898521e-05
M4:95031,statsforecast,aeon,M4,95031,T31,weekly,1,1602,13,ok,ok,0.00011719691008238442,6.707532734778327e-05,7.924616183288236e-08,0.035284899990074337,0.003182999964337796,0.03210190002573654,11.08542267841814,45.29130414569958,45.29129818535507,5.960344509503557e-06,2.1694769446564504,2.1694767292698978,2.1538655259334405e-07,558.3943669245793,558.3943114869597,5.5437619607801025e-05,686.2371912259587,686.2371277730331,6.345292558762594e-05
M4:95032,statsforecast,aeon,M4,95032,T32,weekly,1,1603,13,ok,ok,1.7158008923966008,1.0090865269772762,0.0002607045948501684,0.03545899997698143,0.00722730002598837,0.02823169995099306,4.906258194550631,40.57018771311535,40.5474327920357,0.02275492107965249,2.250569210863081,2.249569654038126,0.0009995568249547837,2125.721623347356,2124.7775157205765,0.9441076267794415,2426.6468904456096,2425.5931009968162,1.0537894487933954
M4:95033,statsforecast,aeon,M4,95033,T33,weekly,1,1603,13,ok,ok,0.00010783572270156583,7.485716885359859e-05,5.5670024785240924e-08,0.03512849996332079,0.012089600029867142,0.02303889993345365,2.9056792513016525,44.082225440542366,44.08222026529703,5.175245334498868e-06,2.7752716510644344,2.7752714010605066,2.50003927781961e-07,830.9828556941104,830.9827808369417,7.485716866995062e-05,986.4607395637403,986.4606706999383,6.886380197101971e-05
